order_id,company,courier_id,created_at,pickup_time,estimated_arrival,delivery_time,distance_km,est_duration_min,actual_duration_min,delay_minutes,status,root_cause,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,zone,items_count,courier_rating,courier_experience_years,vehicle_type,weather,traffic_level,qc_flag,qc_issue_type,attempt_count
FAS_O000089,FastMove,FAS_C0285,2025-10-26 06:15:30.134293,2025-10-26 06:32:30.134293,2025-10-26 06:46:30.134293,2025-10-26 06:50:30.134293,1.79,14,18,4,Delivered,Wrong Address,35.759364,51.203206,35.683538,51.405455,Outskirts,1,5.0,1.0,Bike,Rain,Low,False,,1
FAS_O000090,FastMove,FAS_C0177,2025-11-04 01:34:18.134293,2025-11-04 01:40:18.134293,2025-11-04 02:13:18.134293,2025-11-04 02:18:18.134293,3.79,33,38,5,Delivered,Traffic,35.754418,51.411284,35.736408,51.356884,Center,1,5.0,0.2,Bike,Clear,Medium,False,,1
FAS_O000091,FastMove,FAS_C0188,2025-10-14 03:42:20.134293,2025-10-14 03:57:20.134293,2025-10-14 04:35:20.134293,2025-10-14 04:50:20.134293,4.45,38,53,15,Delivered,Wrong Address,35.630511,51.405177,35.568469,51.427434,East,1,4.4,0.4,Bike,Rain,Medium,False,,1
FAS_O000092,FastMove,FAS_C0227,2025-10-11 19:12:54.134293,2025-10-11 19:37:54.134293,2025-10-11 19:57:54.134293,2025-10-11 19:57:54.134293,1.54,20,20,0,Delivered,None,35.666314,51.411612,35.858251,51.328831,Outskirts,2,4.7,0.5,Car,Clear,Medium,False,,1
FAS_O000093,FastMove,FAS_C0055,2025-10-05 06:10:16.134293,2025-10-05 06:34:16.134293,2025-10-05 07:07:16.134293,2025-10-05 07:33:16.134293,4.12,33,59,26,Delivered,Customer Not Available,35.827626,51.290732,35.756513,51.512698,East,1,3.9,1.0,Bike,Clear,Low,False,,1
FAS_O000094,FastMove,FAS_C0224,2025-11-26 13:51:56.134293,2025-11-26 13:59:56.134293,2025-11-26 14:26:56.134293,2025-11-26 14:52:56.134293,3.3,27,53,26,Delivered,Traffic,35.708205,51.322167,35.724855,51.478601,South,1,4.7,1.1,Bike,Windy,Medium,False,,1
FAS_O000095,FastMove,FAS_C0271,2025-12-02 10:44:17.134293,2025-12-02 10:52:17.134293,2025-12-02 11:05:17.134293,2025-12-02 11:23:17.134293,1.1,13,31,18,Delivered,Traffic,35.758133,51.349662,35.774251,51.289867,Center,1,5.0,0.7,Motorbike,Rain,High,False,,1
FAS_O000096,FastMove,FAS_C0178,2025-10-27 04:32:33.134293,2025-10-27 04:44:33.134293,2025-10-27 04:58:33.134293,2025-10-27 05:03:33.134293,2.2,14,19,5,Delivered,Wrong Address,35.665048,51.149721,35.845069,51.486975,Outskirts,3,4.0,1.0,Car,Clear,Low,False,,1
FAS_O000097,FastMove,FAS_C0020,2025-11-02 18:28:05.134293,2025-11-02 18:51:05.134293,2025-11-02 19:16:05.134293,2025-11-02 19:16:05.134293,2.23,25,25,0,Delivered,None,35.638506,51.180276,35.731942,51.264254,South,1,4.3,1.1,Van,Clear,Low,False,,2
FAS_O000098,FastMove,FAS_C0160,2025-09-11 05:19:01.134293,2025-09-11 05:37:01.134293,2025-09-11 06:14:01.134293,2025-09-11 06:18:01.134293,4.15,37,41,4,Delivered,Traffic,35.690135,51.50085,35.640798,51.448717,West,1,4.2,0.8,Car,Rain,Low,False,,1
FAS_O000099,FastMove,FAS_C0162,2025-09-19 09:40:57.134293,2025-09-19 10:00:57.134293,2025-09-19 10:32:57.134293,2025-09-19 11:05:57.134293,6.83,32,65,33,Delivered,Customer Not Available,35.871505,51.348948,35.698835,51.452911,West,1,4.7,0.8,Bike,Hot,Low,False,,1
FAS_O000100,FastMove,FAS_C0287,2025-10-22 10:29:10.134293,2025-10-22 10:44:10.134293,2025-10-22 11:24:10.134293,2025-10-22 11:24:10.134293,4.45,40,40,0,Delivered,None,35.796522,51.433528,35.907599,51.42273,South,2,5.0,0.5,Car,Clear,Low,False,,1
FAS_O000101,FastMove,FAS_C0015,2025-09-22 22:45:39.134293,2025-09-22 22:55:39.134293,2025-09-22 22:56:39.134293,2025-09-22 23:24:39.134293,0.67,1,29,28,Delivered,Vehicle Issue,35.957466,51.487186,35.687032,51.369345,South,2,5.0,1.1,Motorbike,Windy,High,False,,1
FAS_O000102,FastMove,FAS_C0269,2025-09-23 21:34:13.134293,2025-09-23 21:52:13.134293,2025-09-23 22:22:13.134293,2025-09-23 22:22:13.134293,3.98,30,30,0,Delivered,None,35.856481,51.249638,35.746875,51.477835,East,2,3.9,0.5,Van,Clear,Low,False,,1
FAS_O000103,FastMove,FAS_C0262,2025-11-02 05:31:29.134293,2025-11-02 05:37:29.134293,2025-11-02 06:07:29.134293,2025-11-02 06:11:29.134293,4.53,30,34,4,Delivered,Traffic,35.812193,51.442174,35.794978,51.305536,West,1,4.2,2.9,Car,Clear,Medium,False,,1
FAS_O000104,FastMove,FAS_C0009,2025-11-19 20:56:30.134293,2025-11-19 21:12:30.134293,2025-11-19 21:26:30.134293,2025-11-19 21:46:30.134293,3.12,14,34,20,Delivered,Wrong Address,35.6552,51.405685,35.745157,51.546501,South,5,4.5,0.2,Bike,Rain,Medium,False,,1
FAS_O000105,FastMove,FAS_C0220,2025-10-09 10:48:37.134293,2025-10-09 11:02:37.134293,2025-10-09 11:11:37.134293,2025-10-09 11:18:37.134293,0.7,9,16,7,Delivered,Vehicle Issue,35.87934,51.477883,35.780134,51.406942,North,1,4.3,2.8,Van,Clear,Low,False,,1
FAS_O000106,FastMove,FAS_C0038,2025-10-13 10:31:50.134293,2025-10-13 10:40:50.134293,2025-10-13 11:34:50.134293,2025-10-13 11:34:50.134293,7.37,54,54,0,Delivered,None,35.754297,51.321483,35.667161,51.311599,North,1,4.4,2.1,Motorbike,Clear,Medium,False,,1
FAS_O000107,FastMove,FAS_C0096,2025-09-26 13:23:20.134293,2025-09-26 13:37:20.134293,2025-09-26 13:57:20.134293,2025-09-26 13:57:20.134293,2.56,20,20,0,Delivered,None,35.860409,51.240476,35.802789,51.549029,Center,4,4.2,3.6,Motorbike,Clear,Low,False,,1
FAS_O000108,FastMove,FAS_C0161,2025-11-12 07:16:10.134293,2025-11-12 07:39:10.134293,2025-11-12 08:26:10.134293,2025-11-12 08:36:10.134293,6.45,47,57,10,Delivered,Vehicle Issue,35.861189,51.362356,35.641537,51.270915,West,1,5.0,0.8,Bike,Rain,Low,False,,1
FAS_O000109,FastMove,FAS_C0296,2025-10-31 05:54:40.134293,2025-10-31 06:17:40.134293,2025-10-31 06:51:40.134293,2025-10-31 06:51:40.134293,3.32,34,34,0,Delivered,None,35.786157,51.285672,35.717411,51.457528,East,1,4.6,1.0,Bike,Clear,Medium,True,Wrong Item,1
FAS_O000110,FastMove,FAS_C0151,2025-12-01 01:49:53.134293,2025-12-01 02:01:53.134293,2025-12-01 02:55:53.134293,2025-12-01 03:15:53.134293,8.06,54,74,20,Delivered,Weather,35.652752,51.459384,35.682619,51.41212,South,2,4.5,0.2,Bike,Clear,Severe,False,,1
FAS_O000111,FastMove,FAS_C0270,2025-09-20 09:30:35.134293,2025-09-20 09:48:35.134293,2025-09-20 10:35:35.134293,2025-09-20 10:40:35.134293,7.19,47,52,5,Delivered,Operational,35.746282,51.524006,35.750478,51.297591,West,2,4.3,1.3,Bike,Clear,Low,False,,1
FAS_O000112,FastMove,FAS_C0233,2025-09-23 08:23:04.134293,2025-09-23 08:36:04.134293,2025-09-23 09:14:04.134293,2025-09-23 09:17:04.134293,4.55,38,41,3,Delivered,Vehicle Issue,35.689537,51.40532,35.563514,51.347389,South,2,4.3,2.9,Car,Clear,Low,False,,1
FAS_O000113,FastMove,FAS_C0019,2025-09-12 07:42:21.134293,2025-09-12 08:05:21.134293,2025-09-12 08:29:21.134293,2025-09-12 08:29:21.134293,2.07,24,24,0,Delivered,None,35.669854,51.433861,35.745043,51.437602,North,2,4.9,0.4,Motorbike,Clear,Medium,False,,1
FAS_O000114,FastMove,FAS_C0087,2025-11-26 02:35:22.134293,2025-11-26 02:50:22.134293,2025-11-26 03:32:22.134293,2025-11-26 03:57:22.134293,4.84,42,67,25,Delivered,Vehicle Issue,35.797119,51.402033,35.730057,51.198741,Outskirts,5,4.2,0.3,Bike,Rain,Low,False,,2
FAS_O000115,FastMove,FAS_C0271,2025-11-27 19:48:14.134293,2025-11-27 20:06:14.134293,2025-11-27 21:02:14.134293,2025-11-27 21:02:14.134293,7.28,56,56,0,Cancelled,None,35.842186,51.262959,35.758729,51.580006,Outskirts,5,4.7,0.6,Motorbike,Clear,Medium,False,,2
FAS_O000116,FastMove,FAS_C0154,2025-11-19 19:50:39.134293,2025-11-19 20:08:39.134293,2025-11-19 20:37:39.134293,2025-11-19 20:51:39.134293,3.22,29,43,14,Delivered,Vehicle Issue,35.602163,51.296097,35.641165,51.378582,Outskirts,1,5.0,0.6,Motorbike,Rain,Low,False,,1
FAS_O000117,FastMove,FAS_C0248,2025-11-05 15:16:04.134293,2025-11-05 15:28:04.134293,2025-11-05 15:45:04.134293,2025-11-05 15:48:04.134293,0.8,17,20,3,Delivered,Traffic,35.707021,51.317079,35.65037,51.458753,East,1,5.0,0.4,Bike,Windy,Medium,False,,1
FAS_O000118,FastMove,FAS_C0284,2025-11-11 07:02:39.134293,2025-11-11 07:21:39.134293,2025-11-11 08:08:39.134293,2025-11-11 08:08:39.134293,7.44,47,47,0,Delivered,None,35.815252,51.460424,35.766247,51.450765,East,1,4.9,0.3,Bike,Clear,Low,False,,1
FAS_O000119,FastMove,FAS_C0046,2025-11-07 15:05:12.134293,2025-11-07 15:23:12.134293,2025-11-07 16:16:12.134293,2025-11-07 16:21:12.134293,8.05,53,58,5,Delivered,Wrong Address,35.638524,51.344445,35.826908,51.308804,North,2,5.0,1.5,Car,Hot,Low,False,,1
FAS_O000120,FastMove,FAS_C0051,2025-11-22 18:27:47.134293,2025-11-22 18:44:47.134293,2025-11-22 19:24:47.134293,2025-11-22 19:42:47.134293,5.95,40,58,18,Delivered,Wrong Address,35.73609,51.580982,35.724008,51.461351,West,2,4.8,0.1,Motorbike,Hot,High,False,,1
FAS_O000121,FastMove,FAS_C0236,2025-10-13 06:13:50.134293,2025-10-13 06:20:50.134293,2025-10-13 06:59:50.134293,2025-10-13 07:02:50.134293,4.2,39,42,3,Delivered,Vehicle Issue,35.752986,51.435727,35.794584,51.365833,South,1,3.9,0.8,Bike,Hot,Medium,False,,1
FAS_O000122,FastMove,FAS_C0195,2025-11-05 06:50:34.134293,2025-11-05 07:06:34.134293,2025-11-05 07:23:34.134293,2025-11-05 07:23:34.134293,2.29,17,17,0,Failed,None,35.653266,51.30077,35.483956,51.370155,Outskirts,1,5.0,2.6,Car,Clear,Medium,False,,1
FAS_O000123,FastMove,FAS_C0195,2025-11-26 15:01:19.134293,2025-11-26 15:25:19.134293,2025-11-26 15:49:19.134293,2025-11-26 16:20:19.134293,2.88,24,55,31,Delivered,Wrong Address,35.749167,51.42532,35.438683,51.224012,West,1,4.1,6.1,Motorbike,Windy,High,False,,1
FAS_O000124,FastMove,FAS_C0092,2025-12-03 09:14:05.134293,2025-12-03 09:24:05.134293,2025-12-03 09:41:05.134293,2025-12-03 09:54:05.134293,0.79,17,30,13,Delivered,Customer Not Available,35.855546,51.282375,35.688996,51.256977,North,1,5.0,2.3,Motorbike,Clear,High,False,,1
FAS_O000125,FastMove,FAS_C0230,2025-09-07 11:17:10.134293,2025-09-07 11:37:10.134293,2025-09-07 11:57:10.134293,2025-09-07 12:35:10.134293,1.87,20,58,38,Delivered,Vehicle Issue,35.77651,51.36749,35.657399,51.339983,South,1,4.9,0.2,Bike,Rain,High,False,,1
FAS_O000126,FastMove,FAS_C0148,2025-10-01 19:59:11.134293,2025-10-01 20:05:11.134293,2025-10-01 20:29:11.134293,2025-10-01 20:49:11.134293,2.01,24,44,20,Delivered,Traffic,35.769744,51.301706,35.632723,51.439735,East,1,4.4,1.6,Motorbike,Rain,Medium,False,,2
FAS_O000127,FastMove,FAS_C0061,2025-11-25 04:04:43.134293,2025-11-25 04:23:43.134293,2025-11-25 04:53:43.134293,2025-11-25 05:24:43.134293,4.0,30,61,31,Delivered,Customer Not Available,35.63928,51.40747,35.554165,51.346972,East,1,4.4,1.0,Car,Windy,High,False,,2
FAS_O000128,FastMove,FAS_C0174,2025-10-18 15:25:17.134293,2025-10-18 15:49:17.134293,2025-10-18 15:51:17.134293,2025-10-18 16:15:17.134293,0.98,2,26,24,Delivered,Wrong Address,35.66452,51.548435,35.664486,51.416645,Center,1,5.0,4.9,Car,Windy,Low,False,,1
FAS_O000129,FastMove,FAS_C0191,2025-11-08 02:39:02.134293,2025-11-08 02:54:02.134293,2025-11-08 03:27:02.134293,2025-11-08 03:27:02.134293,4.12,33,33,0,Delivered,None,35.792788,51.293599,35.72206,51.351559,North,3,5.0,0.3,Bike,Clear,Low,False,,1
FAS_O000130,FastMove,FAS_C0235,2025-10-12 19:14:35.134293,2025-10-12 19:27:35.134293,2025-10-12 19:51:35.134293,2025-10-12 19:52:35.134293,3.02,24,25,1,Delivered,Wrong Address,35.67335,51.286176,35.64663,51.40094,South,1,3.9,1.4,Bike,Clear,Medium,False,,1
FAS_O000131,FastMove,FAS_C0252,2025-09-10 11:06:52.134293,2025-09-10 11:31:52.134293,2025-09-10 12:04:52.134293,2025-09-10 12:04:52.134293,4.76,33,33,0,Delivered,None,35.759082,51.595489,35.737927,51.443612,West,2,4.0,1.5,Van,Clear,Low,True,Damaged,1
FAS_O000132,FastMove,FAS_C0050,2025-11-15 14:18:03.134293,2025-11-15 14:30:03.134293,2025-11-15 15:00:03.134293,2025-11-15 15:31:03.134293,4.25,30,61,31,Delivered,Operational,35.706114,51.478285,35.78854,51.555645,Outskirts,1,4.5,0.2,Bike,Clear,High,False,,1
FAS_O000133,FastMove,FAS_C0008,2025-11-15 15:56:03.134293,2025-11-15 16:14:03.134293,2025-11-15 17:07:03.134293,2025-11-15 17:07:03.134293,6.84,53,53,0,Delivered,None,35.611198,51.439893,35.689416,51.305226,East,1,4.7,0.8,Bike,Clear,Low,False,,1
FAS_O000134,FastMove,FAS_C0054,2025-11-21 11:26:27.134293,2025-11-21 11:38:27.134293,2025-11-21 12:04:27.134293,2025-11-21 12:11:27.134293,3.29,26,33,7,Delivered,Wrong Address,35.860641,51.646441,35.641059,51.391218,South,1,4.8,1.2,Van,Windy,Low,False,,1
FAS_O000135,FastMove,FAS_C0200,2025-09-13 07:56:25.134293,2025-09-13 08:02:25.134293,2025-09-13 08:29:25.134293,2025-09-13 08:50:25.134293,4.24,27,48,21,Delivered,Traffic,35.746492,51.444785,35.623424,51.436452,South,1,4.6,0.4,Bike,Clear,High,False,,1
FAS_O000136,FastMove,FAS_C0020,2025-10-29 20:56:34.134293,2025-10-29 21:08:34.134293,2025-10-29 21:18:34.134293,2025-10-29 21:18:34.134293,1.14,10,10,0,Delivered,None,35.82325,51.462764,35.641002,51.329131,Center,1,5.0,2.8,Motorbike,Hot,Medium,False,,1
FAS_O000137,FastMove,FAS_C0093,2025-11-23 08:25:23.134293,2025-11-23 08:48:23.134293,2025-11-23 09:16:23.134293,2025-11-23 09:51:23.134293,2.76,28,63,35,Delivered,Wrong Address,35.762024,51.487618,35.65683,51.520636,West,1,4.7,0.6,Van,Windy,High,False,,1
FAS_O000138,FastMove,FAS_C0238,2025-10-10 13:25:43.134293,2025-10-10 13:38:43.134293,2025-10-10 14:25:43.134293,2025-10-10 14:44:43.134293,7.92,47,66,19,Delivered,Traffic,35.82044,51.507105,35.824241,51.150081,South,1,4.6,0.8,Car,Snow,Low,False,,2
FAS_O000139,FastMove,FAS_C0152,2025-10-29 18:50:05.134293,2025-10-29 19:01:05.134293,2025-10-29 19:13:05.134293,2025-10-29 19:21:05.134293,0.67,12,20,8,Delivered,Traffic,35.65512,51.457538,35.678696,51.449396,Center,5,5.0,0.9,Motorbike,Clear,Low,False,,1
FAS_O000140,FastMove,FAS_C0258,2025-11-18 02:31:56.134293,2025-11-18 02:56:56.134293,2025-11-18 03:31:56.134293,2025-11-18 03:35:56.134293,3.87,35,39,4,Delivered,Wrong Address,35.868032,51.345483,35.792596,51.476878,North,1,4.4,0.7,Car,Hot,Low,False,,1
FAS_O000141,FastMove,FAS_C0196,2025-09-21 00:20:22.134293,2025-09-21 00:40:22.134293,2025-09-21 01:33:22.134293,2025-09-21 01:52:22.134293,6.09,53,72,19,Delivered,Traffic,35.553136,51.365575,35.720368,51.402729,East,1,3.8,1.3,Motorbike,Rain,Low,False,,1
FAS_O000142,FastMove,FAS_C0108,2025-09-24 05:04:39.134293,2025-09-24 05:15:39.134293,2025-09-24 05:23:39.134293,2025-09-24 05:31:39.134293,0.7,8,16,8,Delivered,Customer Not Available,35.748242,51.214897,35.702207,51.521872,West,1,4.1,1.4,Van,Windy,Medium,False,,1
FAS_O000143,FastMove,FAS_C0136,2025-09-14 20:06:06.134293,2025-09-14 20:16:06.134293,2025-09-14 21:18:06.134293,2025-09-14 21:42:06.134293,8.72,62,86,24,Delivered,Traffic,35.733022,51.469345,35.588193,51.179018,Outskirts,4,3.8,0.0,Motorbike,Clear,High,False,,1
FAS_O000144,FastMove,FAS_C0199,2025-11-22 15:38:15.134293,2025-11-22 15:59:15.134293,2025-11-22 16:30:15.134293,2025-11-22 16:31:15.134293,3.54,31,32,1,Delivered,Traffic,35.673271,51.378016,35.669694,51.411808,West,1,4.7,4.9,Bike,Clear,Low,False,,1
FAS_O000145,FastMove,FAS_C0247,2025-09-23 12:22:16.134293,2025-09-23 12:32:16.134293,2025-09-23 13:09:16.134293,2025-09-23 13:11:16.134293,4.39,37,39,2,Delivered,Wrong Address,35.760705,51.384812,35.632747,51.323542,East,1,4.8,1.9,Motorbike,Clear,Low,False,,1
FAS_O000146,FastMove,FAS_C0191,2025-11-24 14:49:41.134293,2025-11-24 15:14:41.134293,2025-11-24 15:28:41.134293,2025-11-24 15:28:41.134293,1.16,14,14,0,Delivered,None,35.821634,51.554172,35.758805,51.377469,West,1,4.6,0.7,Van,Hot,Low,False,,1
FAS_O000147,FastMove,FAS_C0200,2025-10-15 18:36:55.134293,2025-10-15 18:52:55.134293,2025-10-15 19:22:55.134293,2025-10-15 19:27:55.134293,3.56,30,35,5,Delivered,Wrong Address,35.698007,51.512776,35.707545,51.349396,East,2,4.1,1.4,Bike,Clear,Medium,False,,1
FAS_O000148,FastMove,FAS_C0247,2025-11-18 23:23:00.134293,2025-11-18 23:31:00.134293,2025-11-19 00:05:00.134293,2025-11-19 00:13:00.134293,4.76,34,42,8,Delivered,Wrong Address,35.768022,51.461118,35.647891,51.462955,East,1,4.4,2.1,Car,Clear,Medium,False,,1
FAS_O000149,FastMove,FAS_C0217,2025-11-12 01:06:43.134293,2025-11-12 01:13:43.134293,2025-11-12 01:37:43.134293,2025-11-12 02:00:43.134293,4.06,24,47,23,Delivered,Traffic,35.640728,51.320227,35.689257,51.437165,East,1,5.0,1.8,Van,Clear,Severe,False,,1
FAS_O000150,FastMove,FAS_C0143,2025-09-19 01:15:21.134293,2025-09-19 01:32:21.134293,2025-09-19 01:56:21.134293,2025-09-19 01:56:21.134293,2.03,24,24,0,Delivered,None,35.741489,51.465488,35.646104,51.333225,North,1,4.5,2.0,Car,Clear,Medium,False,,1
FAS_O000151,FastMove,FAS_C0106,2025-11-22 04:32:25.134293,2025-11-22 04:51:25.134293,2025-11-22 05:34:25.134293,2025-11-22 05:59:25.134293,4.9,43,68,25,Delivered,Traffic,35.721089,51.439103,35.713607,51.399578,North,2,4.6,1.6,Motorbike,Clear,High,False,,3
FAS_O000152,FastMove,FAS_C0081,2025-12-01 19:05:48.134293,2025-12-01 19:26:48.134293,2025-12-01 19:44:48.134293,2025-12-01 20:01:48.134293,1.68,18,35,17,Delivered,Wrong Address,35.594472,51.504787,35.656007,51.329529,West,3,4.2,0.9,Van,Rain,Medium,False,,1
FAS_O000153,FastMove,FAS_C0297,2025-10-23 22:22:19.134293,2025-10-23 22:46:19.134293,2025-10-23 23:08:19.134293,2025-10-23 23:17:19.134293,2.13,22,31,9,Delivered,Traffic,35.747728,51.445331,35.582349,51.480662,East,1,4.4,3.5,Motorbike,Rain,Medium,False,,1
FAS_O000154,FastMove,FAS_C0190,2025-11-13 05:07:53.134293,2025-11-13 05:24:53.134293,2025-11-13 05:52:53.134293,2025-11-13 05:52:53.134293,2.24,28,28,0,Delivered,None,35.600775,51.478559,35.737751,51.27949,North,2,5.0,1.6,Car,Clear,Low,False,,1
FAS_O000155,FastMove,FAS_C0051,2025-09-08 20:04:23.134293,2025-09-08 20:26:23.134293,2025-09-08 20:49:23.134293,2025-09-08 20:51:23.134293,3.08,23,25,2,Delivered,Traffic,35.734521,51.349996,35.761519,51.50868,West,1,4.3,2.6,Car,Clear,Low,False,,2
FAS_O000156,FastMove,FAS_C0151,2025-10-22 00:36:53.134293,2025-10-22 00:59:53.134293,2025-10-22 01:25:53.134293,2025-10-22 01:25:53.134293,3.77,26,26,0,Failed,None,35.795193,51.362702,35.764428,51.44305,Center,1,5.0,3.2,Van,Clear,Low,False,,3
FAS_O000157,FastMove,FAS_C0171,2025-11-12 23:07:49.134293,2025-11-12 23:27:49.134293,2025-11-13 00:16:49.134293,2025-11-13 00:48:49.134293,6.13,49,81,32,Delivered,Operational,35.900945,51.247443,35.61835,51.393392,Outskirts,3,4.4,0.9,Van,Rain,High,False,,1
FAS_O000158,FastMove,FAS_C0183,2025-09-29 21:52:29.134293,2025-09-29 22:06:29.134293,2025-09-29 23:30:29.134293,2025-09-29 23:49:29.134293,13.69,84,103,19,Delivered,Wrong Address,35.774789,51.305993,35.764186,51.579031,West,1,5.0,0.6,Car,Clear,High,False,,1
FAS_O000159,FastMove,FAS_C0068,2025-10-24 07:32:16.134293,2025-10-24 07:40:16.134293,2025-10-24 08:33:16.134293,2025-10-24 08:33:16.134293,6.03,53,53,0,Delivered,None,35.684138,51.430506,35.563042,51.312266,West,1,5.0,8.9,Van,Clear,Low,False,,1
FAS_O000160,FastMove,FAS_C0242,2025-09-21 09:17:01.134293,2025-09-21 09:41:01.134293,2025-09-21 10:13:01.134293,2025-09-21 10:32:01.134293,4.05,32,51,19,Delivered,Operational,35.65832,51.420905,35.590286,51.232367,East,1,4.7,0.2,Car,Clear,High,False,,1
FAS_O000161,FastMove,FAS_C0175,2025-10-23 18:57:52.134293,2025-10-23 19:19:52.134293,2025-10-23 19:29:52.134293,2025-10-23 19:29:52.134293,0.5,10,10,0,Failed,None,35.728799,51.435085,35.733638,51.359859,Center,3,5.0,1.1,Van,Clear,Medium,False,,1
FAS_O000162,FastMove,FAS_C0091,2025-09-10 03:27:59.134293,2025-09-10 03:39:59.134293,2025-09-10 04:07:59.134293,2025-09-10 04:19:59.134293,3.88,28,40,12,Delivered,Wrong Address,35.603982,51.272196,35.772178,51.450702,Center,2,5.0,0.2,Bike,Windy,Medium,False,,2
FAS_O000163,FastMove,FAS_C0026,2025-11-30 09:28:16.134293,2025-11-30 09:48:16.134293,2025-11-30 09:57:16.134293,2025-11-30 10:05:16.134293,1.08,9,17,8,Delivered,Weather,35.630712,51.500611,35.610448,51.325671,South,1,5.0,0.5,Car,Clear,Low,False,,1
FAS_O000164,FastMove,FAS_C0196,2025-11-23 22:03:55.134293,2025-11-23 22:10:55.134293,2025-11-23 22:37:55.134293,2025-11-23 23:13:55.134293,3.94,27,63,36,Delivered,Vehicle Issue,35.726608,51.273376,35.743902,51.553497,South,4,5.0,1.0,Motorbike,Rain,High,False,,1
FAS_O000165,FastMove,FAS_C0016,2025-09-12 12:40:23.134293,2025-09-12 13:04:23.134293,2025-09-12 13:30:23.134293,2025-09-12 13:30:23.134293,4.52,26,26,0,Failed,None,35.659489,51.591471,35.686333,51.313468,East,1,4.5,0.2,Bike,Clear,Medium,False,,1
FAS_O000166,FastMove,FAS_C0204,2025-10-01 22:53:32.134293,2025-10-01 23:04:32.134293,2025-10-01 23:25:32.134293,2025-10-01 23:47:32.134293,1.95,21,43,22,Delivered,Wrong Address,35.700261,51.506328,35.801192,51.314181,Outskirts,1,4.8,2.2,Bike,Rain,High,False,,1
FAS_O000167,FastMove,FAS_C0042,2025-10-14 01:01:24.134293,2025-10-14 01:22:24.134293,2025-10-14 01:43:24.134293,2025-10-14 02:22:24.134293,2.33,21,60,39,Delivered,Traffic,35.810428,51.401565,35.685413,51.40591,West,4,4.2,1.5,Van,Windy,Severe,False,,1
FAS_O000168,FastMove,FAS_C0138,2025-10-25 23:38:46.134293,2025-10-25 23:43:46.134293,2025-10-26 00:55:46.134293,2025-10-26 01:19:46.134293,10.64,72,96,24,Delivered,Wrong Address,35.609875,51.314032,35.707919,51.498556,Center,1,4.6,3.7,Car,Windy,Low,False,,1
FAS_O000169,FastMove,FAS_C0079,2025-09-26 01:42:14.134293,2025-09-26 01:47:14.134293,2025-09-26 01:51:14.134293,2025-09-26 01:54:14.134293,0.5,4,7,3,Delivered,Operational,35.713426,51.288435,35.541259,51.454413,North,1,4.3,1.5,Van,Clear,Low,False,,1
FAS_O000170,FastMove,FAS_C0050,2025-10-16 06:02:01.134293,2025-10-16 06:20:01.134293,2025-10-16 06:40:01.134293,2025-10-16 06:40:01.134293,2.19,20,20,0,Delivered,None,35.833524,51.489304,35.561804,51.377207,South,1,4.2,3.5,Bike,Clear,Low,False,,1
FAS_O000171,FastMove,FAS_C0294,2025-11-26 01:46:55.134293,2025-11-26 02:07:55.134293,2025-11-26 02:21:55.134293,2025-11-26 02:40:55.134293,2.98,14,33,19,Delivered,Operational,35.748252,51.488627,35.724144,51.259317,East,1,4.2,1.6,Car,Clear,High,False,,1
FAS_O000172,FastMove,FAS_C0178,2025-10-30 13:37:22.134293,2025-10-30 13:55:22.134293,2025-10-30 14:39:22.134293,2025-10-30 14:54:22.134293,4.59,44,59,15,Delivered,Traffic,35.636534,51.315641,35.682673,51.288126,Outskirts,4,4.0,1.7,Motorbike,Clear,Low,False,,1
FAS_O000173,FastMove,FAS_C0102,2025-09-11 00:24:04.134293,2025-09-11 00:37:04.134293,2025-09-11 01:27:04.134293,2025-09-11 01:38:04.134293,7.34,50,61,11,Delivered,Traffic,35.813626,51.325877,35.672312,51.445171,South,1,5.0,0.4,Motorbike,Clear,High,False,,1
FAS_O000174,FastMove,FAS_C0245,2025-09-15 13:17:51.134293,2025-09-15 13:25:51.134293,2025-09-15 14:06:51.134293,2025-09-15 14:06:51.134293,4.59,41,41,0,Delivered,None,35.879119,51.338476,35.704486,51.455075,Center,2,5.0,6.1,Motorbike,Clear,Medium,False,,1
FAS_O000175,FastMove,FAS_C0118,2025-10-22 23:05:17.134293,2025-10-22 23:13:17.134293,2025-10-22 23:35:17.134293,2025-10-22 23:35:17.134293,1.33,22,22,0,Delivered,None,35.900147,51.341641,35.647462,51.426199,East,1,4.6,3.0,Bike,Clear,Low,False,,1
FAS_O000176,FastMove,FAS_C0179,2025-11-13 09:33:42.134293,2025-11-13 09:45:42.134293,2025-11-13 09:57:42.134293,2025-11-13 10:00:42.134293,2.42,12,15,3,Delivered,Weather,35.705064,51.358485,35.647481,51.355423,West,1,4.7,0.7,Van,Clear,Medium,False,,1
